Datum,Latitude,Longitude,UUID,MOVEMENT_C,MOVEMENT_D,Rainfall_7d_mm,Rainfall_14d_mm,Rainfall_21d_mm,Soil_L1_5cm,Soil_L2_25cm,Soil_L3_70cm,Soil_L4_150cm,Slope,Slope_Mean_30m,Slope_Max_30m
2024-02-10 00:00:00,46.70025318766257,12.370473526391768,88312458-fa9c-11ef-b94d-ea6559d31cf8,2.0,Gleitung rotational/translational,1.66436767578125,0.64,0.2,0.2323031425476074,0.2356579303741455,0.2423902302980423,0.2522835731506347,83.29827117919922,69.01436869303386,89.75115966796875
2024-02-03 00:00:00,46.72475733759582,11.882005300940516,f1cb0346-bd1d-11ef-84d1-0242ac120012,2.0,Gleitung rotational/translational,22.8045654296875,36.76,7.48,0.2339051365852356,0.2373886108398437,0.2443327605724334,0.2544198036193847,88.78904724121094,85.18957095675998,93.89307403564452
2024-11-03 00:00:00,46.566466465786434,11.521634676710686,c307625e-0afa-11f0-84e3-c270514588df,5.0,Schnelles Fliessen (Mure),39.49749755859375,25.58,38.1,0.3254773020744324,0.2960549592971802,0.2653633058071136,0.2214150577783584,77.31143951416016,78.04678683810764,106.76429748535156
2024-04-06 00:00:00,46.75969287038833,11.870043963369994,9b9cd8de-0afa-11f0-abb1-c270514588df,5.0,Schnelles Fliessen (Mure),4.6910400390625,0.0,0.55,0.2814709544181824,0.2782479524612427,0.2747932374477386,0.2752480804920196,46.64801025390625,57.89393573337131,78.98079681396484
2024-01-04 00:00:00,46.94767585473534,11.378002835421038,b5222930-1388-11f0-9c02-c270514588df,2.0,Gleitung rotational/translational,32.7593994140625,11.38,4.21,0.1983240246772766,0.2049593329429626,0.2112374454736709,0.2201791256666183,90.84026336669922,83.55740144517686,109.18317413330078
2024-01-04 00:00:00,46.9473952832723,11.3779352366532,a7a0417a-1388-11f0-9c02-c270514588df,2.0,Gleitung rotational/translational,32.7593994140625,11.38,4.21,0.1983240246772766,0.2049593329429626,0.2112374454736709,0.2201791256666183,45.00428771972656,64.4867337544759,127.92446899414062
2024-01-04 00:00:00,46.94709615408428,11.378690394948324,9a30eb98-1388-11f0-895b-c270514588df,5.0,Schnelles Fliessen (Mure),32.7593994140625,11.38,4.21,0.1983240246772766,0.2049593329429626,0.2112374454736709,0.2201791256666183,76.41075134277344,87.62010913425021,111.61832427978516
2024-01-04 00:00:00,46.946773040112575,11.379843171799802,868dfa7c-1388-11f0-895b-c270514588df,5.0,Schnelles Fliessen (Mure),32.7593994140625,11.38,4.21,0.1983240246772766,0.2049593329429626,0.2112374454736709,0.2201791256666183,53.616249084472656,63.02092700534397,77.14239501953125
2025-08-04 00:00:00,46.52686259422656,11.761390970767248,5f878344-7378-11f0-8574-b2374db36148,2.0,Gleitung rotational/translational,,,,0.2657391428947449,0.2552682161331177,0.2467475682497024,0.2417092472314834,15.464362144470217,17.43485058678521,20.95403480529785
2024-11-07 09:00:00,46.75993691280068,11.847925174873554,37a0dbcc-0afb-11f0-9778-c270514588df,5.0,Schnelles Fliessen (Mure),0.1199999973177909,0.04,0.52,0.2814709544181824,0.2782479524612427,0.2747932374477386,0.2752480804920196,97.62774658203124,83.20076582166884,97.62774658203124
2024-11-07 23:00:00,46.87445344187565,11.632217912804444,71103b34-dc82-11ef-ad9c-0242ac12000f,5.0,Schnelles Fliessen (Mure),0.3300000131130218,0.0,0.34,0.2881848216056824,0.2838937044143677,0.2723060548305511,0.2565865814685821,121.11868286132812,122.15193345811632,154.1018829345703
2024-12-07 10:00:00,46.27249442627869,11.257424672285998,773063b4-f2b1-11ef-a786-0242ac120004,5.0,Schnelles Fliessen (Mure),0.0,0.1,0.24,0.3274151682853699,0.2959023714065552,0.2698036134243011,0.2650246918201446,313.3658142089844,307.0795194837782,559.8394775390625
2024-09-10 21:00:00,46.55358509632782,11.758732545912777,f89c5246-81b3-11f0-9d27-b2374db36148,2.0,Gleitung rotational/translational,15.920000076293944,1.48,0.07,0.2829968333244324,0.2747384309768677,0.2580848634243011,0.2473397403955459,96.97318267822266,80.01470608181424,143.52056884765625
2025-06-02 00:00:00,46.85197540125251,11.560480684262265,b1a54cec-62f7-11f0-a475-f6c58cc4d7d9,2.0,Gleitung rotational/translational,,,,0.3263012766838074,0.3297311067581177,0.3171516358852386,0.3061929047107696,62.40150833129883,51.213912116156685,76.3235092163086
2025-08-04 09:30:00,46.47662379967731,11.491657574780866,46b884a8-660d-11f0-a7e7-f6c58cc4d7d9,2.0,Gleitung rotational/translational,,,,0.3229443430900574,0.3017007112503052,0.2876258790493011,0.2796731293201446,78.23225402832031,59.45270919799805,78.23225402832031
2025-09-04 12:00:00,46.52636050371843,11.517000035723958,432c3a3c-660d-11f0-894b-f6c58cc4d7d9,7.0,Komplexe Rutschung,,,,0.3229443430900574,0.3017007112503052,0.2876258790493011,0.2796731293201446,85.30062103271484,73.03406863742404,85.30062103271484
2025-09-04 10:00:00,46.48819630359704,11.41844783088126,40d2bbd0-660d-11f0-9fbd-f6c58cc4d7d9,2.0,Gleitung rotational/translational,,,,0.3259961009025574,0.2899972200393677,0.2427955418825149,0.1670327335596084,85.47945404052734,84.73307969835069,97.57769775390624
2025-02-07 08:00:00,46.667431906299925,11.024598813953675,2171af3c-71cd-11f0-9abc-b2374db36148,5.0,Schnelles Fliessen (Mure),,,,0.3154522776603699,0.2962228059768677,0.2688728272914886,0.2637276947498321,63.64061737060547,62.14986716376411,79.13990783691406
2020-01-10 00:00:00,46.65523772300796,11.90360360247025,04e6d318-6897-11f0-bea8-b2374db36148,2.0,Gleitung rotational/translational,32.8955078125,32.63,44.67,0.2470908164978027,0.2516241073608398,0.2595095634460449,0.2693672776222229,81.05213928222656,66.8615010579427,82.51395416259766
2020-07-12 00:00:00,46.42706997495975,11.347703441683286,62ff62ec-f88a-11ec-a2b8-0242ac13000d,5.0,Schnelles Fliessen (Mure),144.54443359375,0.0,4.17,0.2432287335395813,0.232452392578125,0.2075407356023788,0.1630818098783493,116.37923431396484,72.65619214375813,116.37923431396484
2020-07-12 00:00:00,46.602179328322414,11.200975361133583,18ad6a22-f88a-11ec-b4f3-0242ac13000d,2.0,Gleitung rotational/translational,140.94189453125,0.0,8.17,0.2230413556098938,0.2041778564453125,0.1726438850164413,0.1267964094877243,88.12361145019531,90.16072760687932,109.42383575439452
2022-01-07 00:00:00,46.29067917124432,11.209115251713408,cf2d2d2a-b9f8-11ed-aac4-0242ac130003,2.0,Gleitung rotational/translational,12.81298828125,5.91,1.54,0.2153621315956115,0.1980934143066406,0.1624891906976699,0.218790516257286,85.19998931884766,63.45646222432455,97.67644500732422
2021-06-07 00:00:00,46.59823943319239,11.547703792171662,bd494554-f88c-11ec-858d-0242ac13000d,2.0,Gleitung rotational/translational,44.3934326171875,11.82,18.9,0.2242659479379654,0.2301494479179382,0.2438249289989471,0.2503305375576019,95.43316650390624,86.54890611436632,99.25335693359376
2021-05-08 00:00:00,46.84585337775442,11.977607920007484,c33e0ce4-cafe-11ec-9be2-0242ac13000d,2.0,Gleitung rotational/translational,31.19879150390625,17.35,8.26,0.2597542405128479,0.2669886946678161,0.2764547765254974,0.2811076045036316,62.56084442138672,72.71945402357314,113.75694274902344
2021-04-08 00:00:00,46.83778337652303,11.774752995740135,9d5b59f2-7321-11ed-a180-0242ac13000b,5.0,Schnelles Fliessen (Mure),19.80792236328125,7.53,9.92,0.2887960076332092,0.2981622219085693,0.3072850406169891,0.3048353493213653,65.62586975097656,53.316066318088104,67.1899642944336
2020-11-08 00:00:00,46.83717751481528,11.746833948494643,fcac6b12-cae3-11ec-8d2f-0242ac13000d,2.0,Gleitung rotational/translational,12.2213134765625,82.01,9.87,0.2380735278129577,0.2446131855249405,0.2441572546958923,0.2120706439018249,70.47252655029297,60.79319424099393,82.48875427246094
2020-11-08 00:00:00,46.80178212056506,11.79549913232638,02c59a42-cb01-11ec-801d-0242ac13000d,2.0,Gleitung rotational/translational,14.612060546875,77.29,5.36,0.2568418383598327,0.2646632492542267,0.2747663855552673,0.2844125628471374,55.9841194152832,45.27747196621365,64.2704086303711
2020-06-12 00:00:00,46.651279591892994,11.056340299887038,5a343280-cb00-11ec-b654-0242ac13000d,2.0,Gleitung rotational/translational,92.494384765625,0.0,7.87,0.2461094260215759,0.2427006959915161,0.1741983890533447,0.1468441486358642,75.84537506103516,62.761604732937286,84.3319091796875
2016-12-07 17:30:00,46.58106323102008,11.912079676236733,aa117746-0448-11ed-8c62-0242ac13000d,2.0,Gleitung rotational/translational,79.417724609375,108.62,59.83,0.2963060736656189,0.2963634133338928,0.3014419674873352,0.3121015131473541,25.84726333618164,32.592016537984215,47.99026107788086
2022-01-08 00:00:00,46.63163640711229,10.715930680815411,348bbee0-a2e6-11ed-acab-0242ac13000f,2.0,Gleitung rotational/translational,7.9906005859375,9.79,5.56,0.2468855381011963,0.2487325370311737,0.2348311096429824,0.1900887340307235,78.4010009765625,64.17338032192654,82.4251937866211
2022-06-09 00:00:00,46.46832642739838,11.2306621940898,f107daa6-c03a-11ed-8172-0242ac130003,2.0,Gleitung rotational/translational,18.074676513671875,0.53,17.05,0.3334343433380127,0.2762730717658996,0.1956722140312194,0.1341807842254638,114.38859558105467,82.92634921603732,125.35314178466795
2022-04-12 00:00:00,46.50540291235454,11.502401596184503,200586a6-c35f-11ed-9244-0242ac130003,2.0,Gleitung rotational/translational,11.178253173828123,14.82,4.34,0.219620943069458,0.2292027473449707,0.2256097197532653,0.227762684226036,69.29600524902344,65.53818384806316,83.03370666503906
2019-01-07 00:00:00,46.759081908167865,12.26130706815689,0508ba4a-1efd-11ee-847e-0242ac13000b,2.0,Gleitung rotational/translational,26.32107734680176,35.47,41.88,0.2387126088142395,0.2425717711448669,0.2500628530979156,0.2607063055038452,67.05248260498047,54.07648595174154,85.15140533447266
2019-01-07 00:00:00,46.7613255142583,12.240269943451406,3631d7ec-1f29-11ee-a347-0242ac13000b,2.0,Gleitung rotational/translational,26.32107734680176,35.47,41.88,0.2387126088142395,0.2425717711448669,0.2500628530979156,0.2607063055038452,64.77751922607422,68.5714242723253,89.13944244384766
2019-01-11 00:00:00,46.741654780876345,12.22789888865138,07b20b46-1cca-11ee-8395-0242ac13000b,2.0,Gleitung rotational/translational,22.9063720703125,2.17,14.23,0.2386552095413208,0.2425146102905273,0.2500369548797607,0.2607673406600952,36.23663330078125,35.52349323696561,45.964569091796875
2019-01-12 00:00:00,46.743625325976645,12.220102462111294,6b0d0c08-5c6d-11ee-baa5-0242ac13000b,2.0,Gleitung rotational/translational,7.3860015869140625,103.35,162.76,0.2384399175643921,0.242289125919342,0.2497695833444595,0.2604774236679077,69.05757904052734,57.946844736735024,73.79138946533203
2022-05-08 17:30:00,46.686077656924304,11.892476423846905,3df94fa4-c363-11ed-9a4b-0242ac130003,5.0,Schnelles Fliessen (Mure),32.38818359375,41.25,24.99,0.2686109542846679,0.2773317694664001,0.2807845771312713,0.280863344669342,115.82170104980467,97.21335347493488,115.82170104980467
2022-05-08 17:30:00,46.68471838140809,11.89388406720843,832947aa-c363-11ed-a9d2-0242ac130003,5.0,Schnelles Fliessen (Mure),32.38818359375,41.25,24.99,0.2686109542846679,0.2773317694664001,0.2807845771312713,0.280863344669342,84.77711486816406,75.98287285698785,93.89413452148438
2021-05-08 00:00:00,46.9189940225061,11.798804122252683,f2923a9c-47b9-11ec-8af6-0242ac13000d,2.0,Gleitung rotational/translational,48.1851806640625,18.41,9.64,0.3125038743019104,0.3194941878318786,0.3193319737911224,0.3159434199333191,33.150787353515625,60.207342783610024,102.2206573486328
2021-05-08 00:00:00,46.92023130520921,11.790426888456318,33508812-47bb-11ec-b403-0242ac13000d,2.0,Gleitung rotational/translational,48.1851806640625,18.41,9.64,0.3125038743019104,0.3194941878318786,0.3193319737911224,0.3159434199333191,69.71455383300781,65.19420687357585,103.05818939208984
2021-05-08 00:00:00,46.92170271868026,11.790269396827457,744c7fe2-47bb-11ec-a6b8-0242ac13000d,2.0,Gleitung rotational/translational,48.1851806640625,18.41,9.64,0.3125038743019104,0.3194941878318786,0.3193319737911224,0.3159434199333191,37.110137939453125,64.18562189737956,104.61075592041016
2021-05-08 00:00:00,46.835484134011736,11.478829872683807,6f743094-47bd-11ec-a502-0242ac13000d,5.0,Schnelles Fliessen (Mure),91.45904541015624,19.11,20.2,0.3151741623878479,0.3274287581443786,0.3303945958614349,0.3284708857536316,102.3027801513672,77.56724484761556,135.39317321777344
2021-04-05 00:00:00,46.70418478455445,11.872162419463695,8751ee12-5295-11ec-8250-0242ac13000d,2.0,Gleitung rotational/translational,77.38556671142578,14.67,7.27,0.2903220057487488,0.2917273640632629,0.2728120982646942,0.2394514381885528,45.45611572265625,71.83162095811632,112.52674102783205
2021-04-06 00:00:00,46.72314481161225,11.954156204614048,5e63b688-5296-11ec-9454-0242ac13000d,2.0,Gleitung rotational/translational,9.057037353515623,33.18,53.04,0.2790436744689941,0.2751919031143188,0.2576459646224975,0.2367964088916778,28.516260147094727,69.0579628414578,88.6679458618164
2021-05-10 00:00:00,46.54268073532477,11.326379904082538,243e2de6-b04a-11ec-a59c-0242ac13000d,2.0,Gleitung rotational/translational,10.2701416015625,0.34,41.65,0.2312308549880981,0.2430182695388794,0.2353791445493698,0.2328593134880066,44.45991516113281,45.959654066297745,73.22816467285156
